ID,Marque,Nom
31560002,,
64210005,Total,RELAIS BIDART EST
33710003,Intermarché,INTERMARCHE PUGNAC
81400001,Système U,SUPER U
14320003,Carrefour Market,Carrefour Market
95420005,,
14200006,Système U,SUPER U du Viaduc
27210006,Avia,STATION AVIA / SARL DENIMA
69110004,BP,BP STE FOY LES LYON
38830001,Colruyt,023 DATS ST PIERRE D'ALLEVARD
63450002,Intermarché Contact,INTERMARCHE CONTACT TALLENDE
6200031,Dyneff,Dyneff Nice
3600001,Carrefour Market,Carrefour Market
1120007,Shell,SHELL
15300003,Intermarché,SAS MURALIE INTERMARCHE
4200010,,
30980002,,
79200010,,
67600004,Leclerc,E.LECLERC QUARTIER OUEST
60350003,Total Access,RELAIS CUISE L.MOTTE
44630002,,
18000002,Carrefour,CARREFOUR BOURGES
78290003,Total,RELAIS DES NOIREAUX
58000002,Carrefour Market,Carrefour Market
20245002,,
7200014,,
69120012,,
56000009,Total Access,RELAIS VANNES LA PAIX
76950002,Carrefour Contact,CARREFOUR CONTACT
26300010,Système U,U EXPRESS
1160002,Système U,SUPER U
88300008,Total Access,RELAIS DES CAPUCINES
44120007,,
77171003,Total Access,RELAIS DE SOURDUN
12000015,,
3150007,,
63300004,Leclerc,Centre E.LECLERC THIERS
22960001,Carrefour Market,Market  Plédran
92140014,Total,RELAIS CROIX PICARD
49370002,Intermarché,ECOMARCHE LE LOUROUX BECONNAIS
81500001,Agip,AGIP LAVAUR LA TOUR DES TONDES
84310002,Leclerc,CENTRE E.LECLERC DE MORIERES LES AVIGNON
69007007,Total,RELAIS GARIBALDI
12110002,Intermarché,INTERMARCHE CRANSAC
91610001,Carrefour Market,Carrefour Market
47230001,Système U,SUPER U
84100011,,
26170002,AVIA,SARL GARAGE ENGUENT
83400003,BP,M. ZERAFA PHILIPPE
30000010,Campus,sarl lothi porte des cevennes
79500005,Intermarché,INTERMARCHE ST LEGER SUR MELLE
51500003,Intermarché Contact,ECOMARCHE
69540001,Carrefour Market,Carrefour Market
7400005,,
75020007,Indépendant sans enseigne,SRD
76120011,,
40400005,Indépendant sans enseigne,TUCAT
2300001,Auchan,AUCHAN  VIRY  NOUREUIL
62380003,Leclerc,DISTRAL
33121002,Carrefour Contact,CARREFOUR CONTACT SAS CARDIS
38400006,,
51400004,Intermarché,INTERMARCHE
72000020,Total Access,RELAIS LE MANS BOLLEE
12360001,Intermarché Contact,INTERMARCHE CAMARES
76560001,Carrefour Market,Carrefour Market
18240001,Système U,Utile BELLEVILLE SUR LOIRE
30600004,,
31390002,Carrefour Market,Market
19170001,,
65460002,,
75010002,Shell,SARL JABY AVIA
38430004,,
87500001,Système U,U Express Coop Atlantique St Yrieix La Perche
12780002,Indépendant sans enseigne,Station Porte du Lévézou
56360004,Système U,Super U BELLE ILE EN MER
76260004,Esso,ESSO SERVICE DE LA BRESLE
81300003,Elan,GRIGOLATO GARAGE
28400005,Total,AMG EXPRESS
89470004,Total Access,RELAIS DES GDES HAIES
47390003,,
72000022,Esso,ESSO
1500006,Avia,LE RELAIS DE CHATEAU-GAILLARD
30900016,Total Access,RELAIS VALDEGOUR
34120002,Total,Station Total
16120001,Système U,Super U CHATEAUNEUF SUR CHARENTE
40500001,Carrefour Market,Carrefour Market
6610002,,
62360001,Total,SARL DEMILLY
75016006,Shell,SARL JABY
31110002,Intermarché,INTERMARCHE BAGNERES DE LUCHON
93240005,BP,SARL JORDAN STATION BP
42430001,Carrefour Contact,CARREFOUR CONTACT
30330003,,
83000006,,
4400003,Indépendant sans enseigne,STATION DU GRAVIER. SATA.
1300001,Carrefour Market,Carrefour Market
44240012,,
59320006,Total Access,RELAIS D'HALLENNES
57800001,Simply Market,SIMPLY MARKET
49300018,,
13016008,Total Access,RELAIS MARSEILLE LITTORAL
44620002,Système U,Hyper U LA MONTAGNE
60500011,Total Access,RELAIS CHANTILLY
77300001,Total,RELAIS FOCH
20220002,Bp - Delek,DYNES - RELAIS DE LA PIETRA
65140003,Carrefour Contact,Carrefour contact
50250003,Total,AP AUTO
44340009,,
67116002,Leclerc,E. Leclerc Express
91350002,Total Access,RELAIS DE L'ARBALETE
74500002,Carrefour,CARREFOUR FECAMP
34311001,Leclerc,LECLERC
13530003,,
17138006,Total Access,RELAIS PUILBOREAU
9100004,Leclerc,ARIEDIS
65000001,Carrefour Market,Carrefour Market Germain Claverie
20113001,Total,M. LEONETTI André
1340002,Total,SARL GOYARD
69126001,Indépendant sans enseigne,ETS BROSSARD
78490002,Casino,LE RELAIS CASINO
35850003,Carrefour Market,Carrefour Market
77280001,Intermarché,INTERMARCHE OTHIS
67840002,Total,LAAS MAURICE GARAGE
44470006,Total Access,RELAIS CARQUEFOU
94310002,Leclerc,E LECLERC ORLY DISTRIBUTION
2800003,Leclerc,S.A.S. DISBEAU
45800008,Total,RELAIS DE L'ORME
3150005,Carrefour Market,Carrefour Market
80590001,Total,GALOT PASCAL
21121007,Total Access,RELAIS ALLOBROGES
45160001,Auchan,AUCHAN OLIVET
51400003,Avia,STATION CLEMENCEAU
68510001,Système U,STATION U
71250001,Atac,ATAC CLUNY
42700007,,
6650002,Indépendant sans enseigne,Delpy
50450001,Système U,U Express
95100037,,
91000008,,
38340005,,
39000007,Total Access,RELAIS DU LEVANT
44400002,,
45500008,Total Access,RELAIS GIEN WILSON
13300005,Leclerc,Centre E. Leclerc SAS SALONDIS
51100056,,
57620001,,
57600002,Esso Express,ESSO DE GUISE
77000014,,
62290003,ESSO,ESSO SAINT MARTIN
63000009,Esso Express,ESSO DU BAC
8000010,Total,RELAIS BAYARD
94120005,Esso,SARL MECARAPID
89000007,Esso Express,ESSO STE GENEVIEVE
91170006,Total,RELAIS GRANDE BORNE
25220002,Avia,Avia
29260002,Total,REL COTE LEGENDES
33600013,,
71250006,Total,RELAIS DE LA GROSNE
8430001,Indépendant sans enseigne,AUTO SERVICES PIXIEN
19330002,,
43500004,Indépendant sans enseigne,Station communale
83000011,Total Access,RELAIS TOULON LA RADE 1
56550003,,
10250001,Avia,GARAGE MATHIEU STATION AVIA
34490002,Intermarché,INTERMARCHE LIGNAN S/ORB
59200006,Intermarché,INTERMARCHE TOURCOING
85300004,Intermarché,INTERMARCHE CHALLANS CEDEX
44360008,Total,RELAIS VIGNEUX DE BRETAGNE
60690001,Intermarché,INTERMARCHE
33000023,Total Access,RELAIS DE TOURATTE
30240002,BP,EURL JMM
11290002,ROMPETROL,ROMPETROL Arzens Nord
47360001,Indépendant sans enseigne,SARL VAL FLEURI
56400001,Carrefour Market,Carrefour Market
95520005,,
7140001,Carrefour Market,Carrefour Market
49300017,,
83550005,Avia,AVIA
30490002,Intermarché,INTERMARCHE MONTFRIN
94450004,Total Access,RELAIS DE SEZE
54310001,Intermarché,INTERMARCHE HOMECOURT
29260004,Leclerc,SA COTE DES LEGENDES
72600002,Intermarché,INTERMARCHE ST REMY DES MONTS
95470006,,
79000002,Carrefour,CARREFOUR NIORT
10210002,petrovex,STATION ATAC
34800005,,
13140002,Dyneff,Station services des molieres
24210002,Carrefour Contact,CARREFOUR CONTACT
78390005,Total,RELAIS BOIS SENON
57150005,Intermarché,SA VENARGE
5000018,Total,RELAIS PUYMAURE
35200007,Total Access,RELAIS RENNES ROUTE DE NANTES
29440001,Ecomarché,ECOMARCHE BRULINA
32120002,Système U,SARL GASCODIS
72320004,,
34800004,Intermarché,INTERMARCHE CLERMONT L'HERAULT
25200005,Leclerc,E.LECLERC
23700001,Intermarché,INTERMARCHE AUZANCES
49300016,Total Access,RELAIS CHOLET TOURAINE
71000024,,
29470004,Système U,Super U PLOUGASTEL
84390001,Ecomarché,ECOMARCHE SAULT
24330005,Indépendant sans enseigne,ST PIERRE AUTOS
59151002,Carrefour Contact,Carrefour Contact ARLEUX
80000013,Total,TOTAL RELAIS AMIENS PORT D AVAL
84660001,PANAGIOTIS,SARL GARAGE PANAGIOTIS ET FILS
51140005,,
44100005,Total,RELAIS GUE ROBERT
3380001,Total,MME CARTERON COLETTE
33133002,Système U,SA GALDIS
66530002,PETROSUD,SAS PETROSUD FORMENTY
65100008,Netto,SA STEME
7330001,Total,VERPILLAT
56370002,Système U,Super U SARZEAU
56150004,Intermarché,INTERMARCHE BAUD
16140002,,
77570001,Carrefour Market,Carrefour Market
89120001,Atac,ATAC CHARNY
22700002,Intermarché,INTERMARCHE ST QUAY PERROS
26310000,Indépendant sans enseigne,SARL CARBURANTS SERVICES
24290001,Intermarché,INTERMARCHE MONTIGNAC
71880002,,
85306001,Système U,Hyper U CHALLANS
45680004,Intermarché,INTERMARCHE DORDIVES2
67690001,Carrefour Contact,Carrefour contact
59150002,Leclerc,LECLERC WATTRELOS
9300002,Système U,SUPER U
69140006,Leclerc,Drive Leclerc Rillieux
62780003,Intermarché,INTERMARCHE CUCQ
89200003,Auchan,AUCHAN AVALLON
17270001,Intermarché,INTERMARCHE MONTGUYON
81100007,Intermarché,INTERMARCHE CASTRES
84601001,Leclerc,SODIVAL
91240001,Géant,GEANT CASINO
39130002,Total,STATION GARAGE BOUILLIER
78990004,Intermarché,INTERMARCHE ELANCOURT
2870001,,
73500005,Intermarché,INTERMARCHE
74500001,CORA,AMPHION
33700001,Carrefour,CARREFOUR MERIGNAC
57220002,Système U,STATION U
95137001,,
62220002,Leclerc,CARVIDIS
76410002,Carrefour,CARREFOUR TOURVILLE LA RIVIERE
31530003,Ecomarché,INTERMARCHE SAINT PAUL SUR SAVE
35000006,Total,SARL LEFEBVRE MICHEL
68630001,Total,ETS DANIEL MULLER SARL
27120003,Système U,SUPER U
37240001,Simply Market,SIMPLY MARKET
60260001,Carrefour Market,Carrefour Market
57230001,Supermarché Match,SUPERMARCHES MATCH  BITCHE
24230003,,
91150013,Total Access,RELAIS CHALOUETTE
74330001,Auchan,AUCHAN
64000014,Avia,SARL DUCS 64
30260002,Indépendant sans enseigne,GARAGE ENGRAND
43230001,Total,SARL GIRAUD
30960003,,
42610001,,
73340002,,
31790002,Total,SARL KAMERIS
44310001,Système U,Hyper U ST PHILBERT GRAND LIEU
7340002,Leclerc,DRIVE DAVEZIEUX
10100002,Total,SARL LACOUR
63620001,Shopi,SHOPI
62590001,Supermarché Match,SUPERMARCHES MATCH  OIGNIES
13750006,,
83690002,Intermarché,INTERMARCHE SALERNES
56301001,Leclerc,PONTIVY-DIS
79200006,Avia,TS 92 PARTHENAY
83490001,Total,SARL TOSELLO
84976001,Leclerc,AUZON VENTOUX
80190001,Total,GARAGES FRANCOIS
24114001,Leclerc,BERCADIS
34700001,Système U,SUPER U
59250002,Intermarché,INTERMARCHE HALLUIN
79310001,Total,SARL MARTIN SERVICE AUTO
78175001,Total,VAUBAN AUTOMOBILE
61130001,Carrefour Market,Carrefour Market
30100018,,
94110004,Esso Express,ESSO ARCUEIL
13013019,,
77184001,,
13100005,Esso Express,ESSO TOURELLES
49220003,,
63310002,Intermarché Contact,SAS RANDECO
62610004,Total,Le plat d'or
66300017,,
77260009,,
39270002,Système U,SUPER U
77710001,Intermarché Contact,Intermarche Lorrez
91460014,,
56580001,Système U,U Express BREHAN
83160003,Total Access,RELAIS UNIVERSITE
4170002,Elan,SARL GARAGE STATION CHABOT
13090018,Total Access,RELAIS PLATRIERES
20137007,Total,SARL BEL OMBRA
71000020,Intermarché,SAS ROPIMAX
71250007,Total,RELAIS STE CECILE
18390004,,
59400008,Total,RELAIS DE SELLES
24240003,,
92160006,Total Access,RELAIS BACONNETS
93140003,Esso Express,ESSO GALLIENI
93160005,Esso Express,ESSO LA MARNE NOISY
21500002,Total,SARL MONNET CH.
66028001,Auchan,AUCHAN
24500002,Carrefour Contact,Carrefour Contact
4320001,Avia,SARL  ENERGY ENTREVAUX   JAUME
44780002,,
26270009,,
62360006,Total Access,RELAIS BERGERONNETTES
91460013,,
27610001,Intermarché,INTERMARCHE ROMILLY SUR ANDELLE
59470002,Elan,SARL MANU-MECANIC
69610001,Intermarché,INTERMARCHE SOUZY
64240005,Carrefour Market,CARREFOUR MARKET PHIMAPA
56300009,,
21350001,Atac,ATAC VITTEAUX
59550002,Total,SARL GGE DUBAIL CITROEN
44360002,Système U,Super U ST ETIENNE DE MONTLUC
6510003,Intermarché,INTERMARCHE GATTIERES
19600001,,
64240004,Avia,GARAGE BERHO STATION AVIA
19100017,,
67200012,Total Access,RELAIS CRONENBOURG
58310001,Carrefour Contact,CARREFOUR CONTACT
44700003,Intermarché,INTERMARCHE ORVAULT
59167003,,
70300004,Indépendant sans enseigne,MAISON DU PNEU MARIOTTE SILIGOM
51230003,,
81220002,,
30150002,Indépendant sans enseigne,SARL SORODIS
34120008,,
69300001,Auchan,AUCHAN CALUIRE - TOKHEIM
30210008,,
56650001,Carrefour Contact,CARREFOUR CONTACT
33127006,,
56310001,Intermarché,INTERMARCHE BUBRY
4300005,,
86380002,,
31290008,Total,RELAIS DE PORT LAURAGAIS SUD
30230002,,
12210001,Supermarche atac,Sarl lsf atac
80220001,Elan,SARL ETS FREDERIC
77500001,,
3630003,Total Access,RELAIS CHATELARD
63480001,,
43360002,,
85000007,Leclerc,E.LECLERC LES OUDAIRIES
93260007,Total Access,RELAIS LES LILAS RUE DE PARIS
69200003,Système U,STATION U
31700009,Total Access,RELAIS BLAGNAC LOMAGNE
61260003,,
49240003,,
7120005,,
95100006,,
64120005,,
59115001,Auchan,AUCHAN LEERS
62760001,Carrefour Contact,SARL PAS DISTRIBUTION
39500001,Système U,SUPER U
10210001,Oil France,Garage chaourçois
84300013,,
85290004,Total,FUSELIEZ
49400007,Total Access,RELAIS DE NANTILLY
91490004,Carrefour Market,CARREFOUR MARKET
38140005,Intermarché,INTERMARCHE APPRIEU
42300001,Carrefour Market,Carrefour Market
37250006,,
89200002,Atac,Bi1 AVALLON LES CHAUMES
69220006,Roady,ROADY
91490005,Total Access,RELAIS DE MILLY
86200004,,
38110006,,
27500002,Carrefour Market,Carrefour Market
47550009,,
65100005,Leclerc,CENTRE DISTRIBUTEUR LOURDES
13751002,,
61140004,,
31130004,Intermarché,INTERMARCHE BALMA
12230001,Total,SARL GGE SAQUET
18100017,,
52130003,Avia,STATION DE LA MADELEINE
62116001,Carrefour Contact,SARL DUPRIEZ DISTRI
20145004,,
42210003,Indépendant sans enseigne,STATION MICHALON PRODUITS PETROLIERS
21370001,Colruyt,008 DATS Velars sur Ouche
44150003,Leclerc,S.A. ANCENIS DISTRIBUTION
83690004,Indépendant sans enseigne,RELAIS SAINT JEAN
51068001,CORA,CORA REIMS NEUVILLETTE
79100003,Leclerc,THOUARS DISTRIBUTION
17520001,,
91300006,Leclerc,MASSY-DISTRIBUTION
67320001,Intermarché Contact,INTERMARCHE  DRULINGEN
59242003,Leclerc,TEMPLEUVE DISTRIBUTION
51300014,Total Access,RELAIS ARQUEBUSE
85100001,Carrefour Market,Carrefour Market
76700004,Elan,SARL GARAGE DE LA BREQUE
92200006,,
66250003,Dyneff,EURL BALOUET DOMINIQUE
33000024,Total Access,RELAIS RAVEZIES
30400004,Avia,LE RELAIS DE L'OLIVIER SARL
50880001,Elan,STATION CHARDIN Dominique
10370001,Intermarché,INTERMARCHE VILLENAUXE LA GRANDE
1500008,,
44240001,Géant,GEANT CASINO
26503001,Leclerc,BOURG-DISTRIBUTION
31620006,Intermarché,INTERMARCHE CASTELNAU
49800002,Système U,Super U ANDARD
83400011,Indépendant sans enseigne,STATION ST HILAIRE
33170008,Total Access,RELAIS GRADIGNAN DE GAULLE
72220002,Total,SARL GLINCHE
77460001,TOTAL,SOUPPES AUTO SA
31470002,Total,ME DAL GRANDE
1340003,Intermarché,INTERMARCHE MONTREVEL EN BRESSE
69003013,,
84740002,Esso,SARL AFFO
67500003,Simply Market,SIMPLY MARKET
51370002,Leclerc,LECLERC CHAMDIS
47550001,Géant,GEANT CASINO
54120002,Total,SARL  GARAGE TANGUY
72000021,Total Access,RELAIS FORESTERIE
69800015,Total Access,RELAIS ST PRIEST LES BRIGOUDES
10300002,Esso Express,ESSO STE SAVINE
66400006,,
59182001,Intermarché,INTERMARCHE MONTIGNY EN OSTREVEN
27910001,Intermarché,INTERMARCHE
45700002,Intermarché,INTERMARCHE VILLEMANDEUR
44390003,Système U,U NORT SUR ERDRE
76700006,Total,RELAIS PORTE OCEANE
77144002,Total,Total metin val d'europe
33600010,Total,RELAIS DE PESSAC
35550004,Système U,Super U PIPRIAC
44410007,,
38490005,Intermarché,SAS CYRQUEN
64130002,Carrefour Market,Market
11110001,Système U,SUPER U
50000008,,
34420004,Intermarché,INTERMARCHE
57070013,,
2000008,Leclerc,LAONDIS
14204001,Carrefour,CARREFOUR HEROUVILLE SAINT CLAIR
83460002,Système U,HYPER U
11100003,Dyneff,DYNEFF Narbonne
25720012,,
4204001,Système U,SUPER U
60300008,,
21220004,Esso,ESSO GEVREY EST
2200011,Carrefour Market,Carrefour Market
38180001,Intermarché,INTERMARCHE SEYSSINS
66000018,Total Access,RELAIS PORTE ESPAGNE
55700005,Intermarché,Intermarché
34120007,,
30190002,Indépendant sans enseigne,SARL BERBON
34300002,Total,SA TRESSOL PEZENAS
2190003,Avia,SARL MARCHAND
38080006,Total,RELAIS DU LOMBARD
1100007,Total,RELAIS DES CRETETS
16170001,Système U,Super U ROUILLAC
29200004,Total Access,ATELIERS CAUGANT SA
20170001,Total,SARL CESARI
83330004,Avia,STATION AVIA
22290003,Indépendant sans enseigne,GOELO SERVICES
26300011,Total,RELAIS BOURG DE PEAGE
39140006,Agip,AGIP AIRE DU JURA A39
39230003,Avia,STATION SERVICE AVIA
45000008,Total Access,RELAIS DU CEDRE
55200001,,
57490001,Intermarché,INTERMARCHE L'HOPITAL
68260001,Leclerc,LECLERC  KINGERSHEIM
55000004,Leclerc,BARROIDIS
62500003,Esso Express,ESSO LE PROGRES
63000007,Esso Express,ESSO POCHET LAGAYE
67550003,Total,RELAIS VENDENHEIM
69200005,Esso Express,ESSO JOLIOT CURIE
76710001,Intermarché,INTERMARCHE MONTVILLE
83136005,Total,Garage A.C.R.
83400004,Esso Express,ESSO ST CHRISTOPHE
86150002,Intermarché,INTERMARCHE L'ISLE JOURDAIN
45420001,Atac,ATAC BONNY SUR LOIRE
60870002,Intermarché,INTERMARCHE VILLERS SAINT PAUL
54134001,Total,SARL GGE PETITJEAN
45170006,,
60700005,Leclerc,E LECLERC
15000008,Intermarché,INTERMARCHE AURILLAC FIRMINY
55500001,Carrefour Market,Carrefour Market
74520010,,
95260002,,
49112001,Netto,Netto
37500003,Leclerc,SORADIS BATIMAT
59194001,Intermarché,INTERMARCHE RACHES
92140009,BP,BP CLAMART GARE
47500008,,
42830001,Total,RONDARD ARCHIMBAUD
59300013,Leclerc,E.LECLERC VALENCIENNES
27140006,Total,RELAIS DES TEMPLIERS
21500004,Intermarché,INTERMARCHE MONTBARD
88600003,Intermarché,INTERMARCHE BRUYERES
12290001,Total,EOR PONT DE SALARS 2
59200008,Total,RELAIS DE L' EGALITE
49340001,Agip,AGIP TREMENTINES A87
86360001,Auchan,AUCHAN
33610007,Shell,SHELL CESTAS EST
63380001,Simply Market,SIMPLY MARKET
71700006,Total Access,RELAIS PARIS SAVOIE
63500008,Intermarché,Intermarché - Carburants
58210001,Maximarché,MAXIMARCHE VARZY
35350003,Intermarché,INTERMARCHE ST MELOIR DES ONDES
25750001,Colruyt,DATS ARCEY
22000011,Total Access,RELAIS APOLLINAIRE
43320002,,
83340008,Système U,Super U Flassans
21000012,Leclerc,Centre APOLIDIS
58330001,Maximarché,MAXIMARCHE ST SAULGE
15004002,Leclerc,AURILLAC DISTRIBUTION
56350003,Avia,BRETECHE
38700001,Total,LES SABLONS
69240002,Intermarché,INTERMARCHE BOURG DE THIZY
31200020,Total,RELAIS TOULOUSE SUISSE
20150003,VITO,Station Vito Porto
9400001,Système U,super u station
17170003,Carrefour Market,CARREFOUR MARKET
62290001,Leclerc,STE DIST NOEUXOISE
58230002,Indépendant sans enseigne,ROUSSEAU CARBURANT
57400007,Avia,Station Avia
13260002,Total,RELAIS STE CROIX
76680001,Carrefour Market,Carrefour Market
33127004,Intermarché,INTERMARCHE MARTIGNAS SUR JALLES
72000002,Carrefour Market,Carrefour Market Les Sablons
43210002,Colruyt,031 DATS BAS EN BASSET
86370006,Avia,AVIA VIVONNE
69210007,OTARIE,OTARIE
69670002,Esso,SARL LFM
89420007,,
56120005,,
22830001,,
93160007,TOTAL,Total metin noisy le grand
79190001,Système U,Super U SAUZE VAUSSAIS
62100012,Esso,CALAIS NORD AUTOMOBILES ET CIE
25510002,,
94550002,Total,RELAIS CHEVILLY-LARUE DE GAULLE
71600012,,
25800003,Netto,SAS RYMOGO
17110001,Système U,Super U Coop Atlantique St Georges Didonne
90800001,Total,GRABON SERGE
35300002,Carrefour Market,Carrefour Market
91160009,Total Access,RELAIS DE LONGJUMEAU
84550003,,
92220010,BP,BP BAGNEUX BLAGIS
95500011,,
57000001,Supermarché Match,SUPERMARCHES MATCH  METZ SABLON
33323001,Leclerc,BEGLES-DISTRIBUTION
50300006,Elan,DESFOUX Yves
25640009,,
70140003,,
25330001,Maximarché,MAXIMARCHE AMANCEY
72650001,Auchan,STATION SERVICE AUCHAN
33110003,Monoprix,MONOPRIX LE BOUSCAT GRAND PARC
14130003,Intermarché,INTERMARCHE SODIPLE
83340002,Leclerc,SODILUC
38210003,BP,STATION DE LA PLAINE
44130003,Leclerc,Centre Leclerc
3100009,ENI FRANCE,ENI FRANCE  RELAIS SAINT JEAN
50120004,,
56800003,Shell,SGAR SAS
56350004,Intermarché,FREMADIS
4100009,GARCIN FRERES,ETS GARCIN FRERES SAS
4240002,Intermarché,INTERMARCHE  ANNOT
13011003,Avia,Station AVIA - B2M SARL
42120004,Elan,SAS LAFAY
69100001,Carrefour,CARREFOUR VILLEURBANNE
46100002,Leclerc,SOCAPDIS
31270004,Intermarché,INTERMARCHE CUGNAUX
71100022,Leclerc,Station leclerc LUX
35000017,Total,RELAIS BARRE THOMAS
18330001,Avia,GARAGE AMICHAUD
12400001,Carrefour Market,CARREFOUR MARKET
37140001,Système U,Hyper U BOURGUEIL
59130002,Intermarché,INTERMARCHE LAMBERSART
45430005,Intermarché Contact,INTERMARCHE CORBEILLES EN GATINA
2880001,Roady,AUTOPIECE
29420002,Total,GARAGE DE LA  GARE-PLOUVORN
69590001,Carrefour Market,Carrefour Market
66250002,Intermarché,INTERMARCHE
78570004,Super Casino,SUPERMARCHE CASINO
83140009,,
91420004,Carrefour Market,Carrefour Market
49450006,Total,R.L.C.S.V.
56610001,Système U,Super U ARRADON
34370002,,
11590004,,
76550001,Carrefour Market,Carrefour Market
3000004,Total,Dubois-Dallois Station TOTAL
76220009,,
29000012,Total Access,RELAIS QUIMPER ROCADE SUD
12000013,,
95150002,,
51130001,Carrefour Market,Carrefour Market
8000008,Intermarché,INTERMARCHE CHARLEVILLE CARNOT
88580001,Total,GGE FERRY
61700002,Intermarché,INTERMARCHE DOMFRONT
52220001,Total,GARAGE DHOBIE
14600003,Leclerc,HONFLEUR-DISTRIBUTION
92000018,Total,RELAIS PONT BEZONS
33310009,,
31450003,Intermarché,INTERMARCHE MONTGISCARD
78690002,Système U,U express
3200002,Total,Relais Total du Vernet
83190004,Avia,Le Relais de la Baume
15600003,Intermarché,INTERMARCHE ST ETIENNE DE MAURS
42600001,Carrefour Market,Carrefour Market
29160005,,
56150001,Carrefour Market,Carrefour Market
94550001,Esso Express,ESSO CHEVILLY LA RUE
34000009,Esso Express,ESSO DU POLYGONE
54270002,Esso Express,ESSO NANCY EST
59000010,Esso Express,ESSO ST SAUVEUR
35610001,Intermarché,INTERMARCHE PLEINE FOUGERES
79200001,Système U,Hyper U PARTHENAY
68100006,Avia,STATION AVIA
68000010,Système U,STATION U
84160001,Système U,Lisanydis
65400001,Carrefour Market,Carrefour Market
42340001,Carrefour Market,Carrefour Market
42800005,,
78550006,Intermarché,INTERMARCHE MAULETTE
12270001,Intermarché Contact,Intermarché Contact
5560001,Intermarché,INTERMARCHE
83790001,Carrefour Market,Market Pignans
87570002,Carrefour Contact,CARREFOUR CONTACT
75016001,Carrefour,Carrefour Auteuil
68200018,Total,RELAIS MULHOUSE COLMAR
31190002,Netto,NETTO
73000012,Total Access,RELAIS CHAMBERY
52540001,Intermarché,INTERMARCHE
82240001,Indépendant sans enseigne,SARL GERAUD TAMPIER
88250003,,
30300006,Total,RELAIS DES COLLONGUES
11800002,Système U,SUPER U
34540002,Total Access,SARL MONLLOR
27210008,,
47700002,Intermarché,INTERMARCHE CASTELJALOUX
81700006,,
42700004,Leclerc,FIRMINY DISTRIBUTION S.A
92230010,Elf,RELAIS DES AGNETTES
